gross,genres,month
5480996,Mystery,5
5480996,Sci-Fi,5
5480996,Thriller,5
6002756,Biography,10
6002756,Drama,10
6002756,Sport,10
5132655,Horror,1
5132655,Sci-Fi,1
5205343,Comedy,8
5205343,Drama,8
5205343,Family,8
5205343,Music,8
5205343,Romance,8
5005883,Drama,9
5005883,Mystery,9
5005883,Romance,9
5005883,Thriller,9
5749134,Action,11
5749134,Crime,11
5749134,Drama,11
5749134,Thriller,11
4234040,Biography,9
4234040,Drama,9
4001121,Biography,9
4001121,Drama,9
4001121,Music,9
3749061,Action,4
3749061,Thriller,4
3519627,Adventure,9
3519627,Comedy,9
3519627,Drama,9
3519627,Romance,9
3081925,Comedy,5
3081925,Drama,5
3081925,Romance,5
2298191,Adventure,7
2298191,Animation,7
2298191,Fantasy,7
2353728,Comedy,4
2353728,Drama,4
2353728,Mystery,4
2353728,Romance,4
2353728,Thriller,4
2353728,War,4
2000000,Biography,6
2000000,Comedy,6
2000000,Musical,6
1900725,Crime,9
1900725,Drama,9
1900725,Western,9
2246000,Biography,11
2246000,Drama,11
2246000,Sport,11
1646664,Comedy,8
1646664,Music,8
1190018,Action,12
1190018,Drama,12
1190018,Sci-Fi,12
1190018,Thriller,12
1027749,Drama,4
1027749,War,4
882710,Crime,4
882710,Drama,4
882710,Romance,4
882710,Thriller,4
1064277,Adventure,8
1064277,Family,8
1064277,Fantasy,8
1064277,Musical,8
531009,Drama,11
531009,Romance,11
410388,Action,7
410388,Adventure,7
410388,Animation,7
410388,Family,7
410388,Sci-Fi,7
410388,Thriller,7
375474,Drama,4
375474,History,4
375474,Sport,4
578382,Crime,11
578382,Drama,11
578382,Mystery,11
578382,Romance,11
578382,Thriller,11
305070,Action,3
305070,Adventure,3
305070,Drama,3
305070,History,3
305070,Romance,3
206678,Comedy,1
206678,Family,1
206678,Sci-Fi,1
146072,Comedy,2
146072,Family,2
146072,Fantasy,2
146072,Sci-Fi,2
1183354,Action,11
1183354,Comedy,11
1183354,Crime,11
1183354,Fantasy,11
1183354,Horror,11
1183354,Mystery,11
1183354,Sci-Fi,11
1183354,Thriller,11
121972,Crime,10
121972,Drama,10
121972,Mystery,10
263365,Comedy,9
263365,Drama,9
263365,Fantasy,9
263365,Romance,9
54734,Crime,9
54734,Drama,9
54734,Mystery,9
54734,Thriller,9
8047690,Drama,12
8047690,Romance,12
476270,Action,9
476270,Biography,9
476270,Crime,9
476270,Drama,9
184208848,Adventure,10
184208848,Drama,10
184208848,Western,10
100292856,Comedy,6
58571513,Crime,9
58571513,Drama,9
58571513,Mystery,9
58571513,Thriller,9
51431160,Comedy,7
51431160,Family,7
51431160,Romance,7
103001286,Horror,12
103001286,Mystery,12
41867960,Horror,10
210609762,Adventure,7
210609762,Comedy,7
210609762,Sci-Fi,7
40846082,Horror,10
40846082,Mystery,10
40846082,Thriller,10
51697449,Comedy,9
51697449,Drama,9
27758465,Comedy,8
27758465,Drama,8
27758465,Romance,8
56127162,Comedy,1
56127162,Romance,1
1357042,Biography,1
1357042,Drama,1
1357042,Thriller,1
15911333,Adventure,7
15911333,Comedy,7
15911333,Drama,7
15911333,Family,7
15911333,Fantasy,7
39103378,Horror,2
39103378,Thriller,2
10049886,Adventure,7
10049886,Animation,7
10049886,Family,7
10049886,Fantasy,7
8600000,Action,5
8600000,Adventure,5
8600000,Drama,5
8600000,History,5
8600000,Romance,5
21483154,Drama,10
21483154,War,10
8396942,Adventure,10
8396942,Comedy,10
8396942,Romance,10
12561,Comedy,1
12561,Romance,1
6923891,Comedy,3
6923891,Drama,3
6923891,Romance,3
5308553,Drama,9
2119994,Family,11
2119994,Fantasy,11
2119994,Music,11
1292527,Crime,5
1292527,Drama,5
1292527,Music,5
1292527,Thriller,5
560512,Drama,1
64255243,Drama,4
64255243,Horror,4
64255243,Mystery,4
64255243,Thriller,4
22245861,Comedy,12
22245861,Drama,12
20433940,Horror,6
10562387,Adventure,5
10562387,Comedy,5
10562387,Drama,5
18439082,Comedy,9
18439082,Fantasy,9
18439082,Romance,9
150056505,Comedy,3
119938730,Action,7
119938730,Comedy,7
119938730,Crime,7
119938730,Fantasy,7
114968774,Comedy,6
114968774,Drama,6
114968774,Family,6
114968774,Fantasy,6
114968774,Romance,6
128505958,Comedy,8
95001351,Comedy,6
95001351,Romance,6
76400000,Action,6
76400000,Adventure,6
76400000,Sci-Fi,6
75072454,Drama,9
75072454,Horror,9
75072454,Thriller,9
65535067,Comedy,12
65535067,Romance,12
13998282,Action,10
13998282,Action,10
13998282,Drama,10
13998282,Drama,10
13998282,Fantasy,10
13998282,Fantasy,10
13998282,Mystery,10
13998282,Mystery,10
13998282,Thriller,10
13998282,Thriller,10
6061759,Comedy,11
6061759,Drama,11
6061759,Romance,11
64955956,Comedy,1
64955956,Drama,1
60057639,Comedy,11
60057639,Crime,11
60057639,Drama,11
53868030,Comedy,4
53868030,Crime,4
59573085,Comedy,3
59573085,Family,3
59573085,Romance,3
52691009,Comedy,3
52691009,Family,3
59735548,Action,NA
59735548,Horror,NA
59735548,Sci-Fi,NA
51600000,Biography,9
51600000,Drama,9
51600000,History,9
51600000,Music,9
43818159,Horror,4
43818159,Mystery,4
86049418,Comedy,4
43601508,Comedy,9
43601508,Drama,9
43601508,Romance,9
41300105,Drama,11
41300105,Mystery,11
41382841,Comedy,10
41382841,Drama,10
41382841,Fantasy,10
41382841,Romance,10
42335698,Comedy,8
42335698,Drama,8
42335698,Romance,8
33404871,Drama,7
31471430,Drama,4
31471430,History,4
31471430,Thriller,4
30222640,Drama,11
30222640,Music,11
30222640,Romance,11
26830000,Drama,12
26830000,Drama,12
26830000,History,12
26830000,History,12
26830000,War,12
26830000,War,12
26906039,Action,5
26906039,Comedy,5
21378000,Fantasy,1
21378000,Fantasy,1
21378000,Horror,1
21378000,Horror,1
43853424,Biography,4
43853424,Drama,4
43853424,Family,4
43853424,Sport,4
23993605,Comedy,3
23993605,Crime,3
23993605,Drama,3
26400000,Action,6
26400000,Adventure,6
26400000,Fantasy,6
45250,Biography,11
45250,Drama,11
45250,Sport,11
22927390,Drama,9
22927390,Romance,9
4250320,Adventure,12
4250320,Fantasy,12
4250320,Mystery,12
4250320,Thriller,12
22452209,Comedy,9
22452209,Drama,9
22452209,Musical,9
22452209,Romance,9
18329466,Adventure,9
18329466,Biography,9
18329466,Drama,9
18329466,Thriller,9
17071230,Comedy,5
17071230,Crime,5
17174870,Drama,5
17174870,Music,5
17174870,Romance,5
26284475,Comedy,11
16702864,Comedy,2
16702864,Crime,2
15561627,Drama,9
17750583,Biography,9
17750583,Drama,9
14793904,Comedy,7
14793904,Romance,7
15281286,Comedy,9
15281286,Drama,9
15281286,Romance,9
8000000,Action,5
8000000,Adventure,5
8000000,Western,5
13491653,Drama,2
13491653,Thriller,2
10494494,Action,8
10494494,Crime,8
10494494,Thriller,8
7837632,Drama,5
15155772,Comedy,7
15155772,Drama,7
15155772,Romance,7
8508843,Adventure,3
8508843,Comedy,3
7739049,Comedy,9
7739049,Drama,9
7739049,Romance,9
6734844,Drama,2
6734844,Romance,2
6000000,Action,6
6000000,Adventure,6
6000000,Fantasy,6
6615578,Biography,9
6615578,Drama,9
6615578,Romance,9
5887457,Biography,9
5887457,Comedy,9
5887457,Drama,9
13362308,Drama,8
5701643,Adventure,8
5701643,Biography,8
5701643,Drama,8
5701643,History,8
5701643,War,8
5694401,Action,9
5694401,Crime,9
5694401,Thriller,9
5333658,Action,6
5333658,Sci-Fi,6
4414535,Drama,12
4414535,Drama,12
4806750,Biography,9
4806750,Drama,9
4806750,Music,9
4806750,Romance,9
3707794,Adventure,2
3707794,Drama,2
3707794,Sci-Fi,2
3707794,Thriller,2
3203044,Comedy,8
3203044,Romance,8
4435083,Biography,9
4435083,Drama,9
4435083,Romance,9
4435083,War,9
2222647,Drama,5
2222647,Mystery,5
3500000,Action,10
3500000,Horror,10
3500000,Romance,10
3500000,Sci-Fi,10
3500000,Thriller,10
676698,Crime,2
676698,Drama,2
676698,Mystery,2
676698,Thriller,2
3419967,Music,9
145118,Biography,5
145118,Crime,5
145118,Drama,5
145118,Thriller,5
229311,Action,8
229311,Drama,8
229311,History,8
229311,Romance,8
229311,War,8
229311,Western,8
63260,Action,3
63260,Animation,3
63260,Sci-Fi,3
63260,Thriller,3
121463226,Comedy,8
90485233,Comedy,2
90485233,Crime,2
90485233,Drama,2
58006147,Drama,2
58006147,Music,2
58006147,Musical,2
58006147,Romance,2
51053787,Action,12
51053787,Animation,12
51053787,Comedy,12
51053787,Crime,12
51053787,Family,12
23472900,Drama,9
23472900,History,9
23472900,War,9
39687528,Action,11
39687528,Crime,11
39687528,Drama,11
39687528,Thriller,11
7017178,Drama,11
7017178,Family,11
7017178,Music,11
7017178,Musical,11
325491,Crime,9
325491,Drama,9
325491,Thriller,9
96471845,Fantasy,8
96471845,Horror,8
96471845,Thriller,8
85200000,Action,7
85200000,Adventure,7
85200000,Sci-Fi,7
72000000,Drama,10
72000000,Family,10
72000000,Musical,10
72000000,Romance,10
72219395,Horror,10
72219395,Mystery,10
72219395,Thriller,10
82389560,Comedy,8
71502303,Adventure,9
71502303,Comedy,9
71502303,Drama,9
71502303,Romance,9
19179969,Comedy,8
47000000,Horror,10
47000000,Horror,10
47000000,Horror,10
47000000,Thriller,10
47000000,Thriller,10
47000000,Thriller,10
84961,Action,10
84961,Action,10
84961,Adventure,10
84961,Adventure,10
84961,History,10
84961,History,10
37566230,Comedy,10
37566230,Drama,10
37566230,Family,10
37566230,Fantasy,10
37566230,Sci-Fi,10
70492685,Comedy,11
70492685,Drama,11
35635046,Action,12
35635046,Crime,12
35635046,Drama,12
35635046,Thriller,12
45670855,Horror,10
45670855,Mystery,10
37939782,Comedy,3
37939782,Romance,3
172051787,Action,11
172051787,Action,11
172051787,Adventure,11
172051787,Adventure,11
172051787,Sci-Fi,11
172051787,Sci-Fi,11
30324946,Comedy,10
30324946,Music,10
30324946,Romance,10
27854896,Drama,3
27854896,Fantasy,3
27854896,Romance,3
41777564,Horror,3
22734486,Comedy,9
44469602,Biography,2
44469602,Drama,2
44469602,Sport,2
24708699,Comedy,8
21160089,Comedy,3
21160089,Crime,3
21160089,Drama,3
21160089,Music,3
21160089,Romance,3
64998368,Comedy,9
64998368,Music,9
64998368,Romance,9
19693891,Comedy,8
19693891,Drama,8
19693891,Romance,8
19693891,Sport,8
16311763,Crime,9
16311763,Drama,9
16311763,Thriller,9
12693621,Horror,11
12693621,Mystery,11
12693621,Thriller,11
15655665,Comedy,3
15655665,Romance,3
11634458,Adventure,9
11634458,Comedy,9
11634458,Family,9
11634458,Fantasy,9
11634458,Musical,9
27154426,Crime,1
27154426,Drama,1
27154426,Thriller,1
54239856,Horror,3
8662318,Comedy,5
8662318,Romance,5
7156725,Comedy,3
7156725,Music,3
15681020,Action,7
15681020,Adventure,7
15681020,Family,7
15681020,Sci-Fi,7
7070459,Drama,1
6855137,Action,1
6855137,Crime,1
6855137,Drama,1
6855137,Thriller,1
2694071,Biography,4
2694071,Drama,4
2694071,Romance,4
2694071,Sport,4
2315683,Adventure,8
2315683,Crime,8
2315683,Drama,8
2315683,Romance,8
39825798,Drama,1
39825798,Drama,1
39825798,Mystery,1
39825798,Mystery,1
39825798,Romance,1
39825798,Romance,1
39825798,Thriller,1
39825798,Thriller,1
2000000,Adventure,10
2000000,Horror,10
2000000,Thriller,10
1569918,Biography,7
1569918,Crime,7
1569918,Drama,7
1569918,Thriller,7
106869,Crime,9
106869,Drama,9
106869,Romance,9
106869,Thriller,9
273420,Comedy,5
273420,Mystery,5
273420,Sci-Fi,5
273420,Thriller,5
4930798,Horror,8
4930798,Thriller,8
59847242,Comedy,NA
59847242,Drama,NA
59847242,Family,NA
59847242,Romance,NA
220914,Biography,9
220914,Drama,9
220914,Romance,9
39825798,Drama,1
39825798,Drama,1
39825798,Mystery,1
39825798,Mystery,1
39825798,Romance,1
39825798,Romance,1
39825798,Thriller,1
39825798,Thriller,1
43848100,Crime,12
43848100,Drama,12
42700000,Drama,12
42700000,Romance,12
18663911,Biography,3
18663911,Drama,3
18663911,Romance,3
11702090,Comedy,9
11702090,Romance,9
13005485,Drama,12
95860116,Comedy,6
95860116,Drama,6
127175354,Comedy,12
92823600,Comedy,7
92823600,Drama,7
92823600,Romance,7
54000000,Drama,12
68525609,Comedy,5
52885587,Comedy,1
52885587,Drama,1
52885587,Romance,1
52885587,Sport,1
44667095,Comedy,5
44667095,Drama,5
44667095,Romance,5
42638165,Drama,1
42638165,Drama,1
42638165,Fantasy,1
42638165,Fantasy,1
42638165,Horror,1
42638165,Horror,1
42638165,Mystery,1
42638165,Mystery,1
42638165,Thriller,1
42638165,Thriller,1
45507053,Adventure,5
45507053,Comedy,5
45507053,Drama,5
45507053,Romance,5
39511038,Horror,10
6462576,Drama,3
40363530,Comedy,8
40363530,Family,8
37623143,Drama,5
37623143,Fantasy,5
37623143,War,5
33357476,Action,2
33357476,Comedy,2
33357476,Crime,2
33357476,Family,2
28734552,Crime,6
28734552,Drama,6
28734552,Romance,6
28734552,Thriller,6
37300107,Drama,2
37300107,Horror,2
37300107,Thriller,2
27087695,Adventure,NA
27087695,Comedy,NA
27087695,Drama,NA
30102717,Action,7
30102717,Crime,7
23618786,Action,2
23618786,Comedy,2
23618786,Mystery,2
26896744,Comedy,9
26896744,Drama,9
23213577,Drama,5
23213577,Romance,5
55461307,Comedy,7
55461307,Comedy,7
20627372,Comedy,6
20627372,Drama,6
20627372,Romance,6
16346122,Drama,9
16204793,Comedy,9
16204793,Fantasy,9
16204793,Horror,9
15427192,Comedy,1
15427192,Crime,1
15427192,Mystery,1
14792779,Comedy,1
13998282,Action,10
13998282,Action,10
13998282,Drama,10
13998282,Drama,10
13998282,Fantasy,10
13998282,Fantasy,10
13998282,Mystery,10
13998282,Mystery,10
13998282,Thriller,10
13998282,Thriller,10
19057024,Drama,3
19057024,Romance,3
14108518,Comedy,7
14108518,Drama,7
14108518,Romance,7
13854000,Comedy,12
13854000,Romance,12
13854000,Sci-Fi,12
77324422,Drama,12
15500000,Mystery,4
15500000,Sci-Fi,4
15500000,Thriller,4
11540112,Comedy,9
4734235,Comedy,9
4734235,Drama,9
4734235,Music,9
4839383,Comedy,5
4839383,Romance,5
4193025,Comedy,8
4193025,Music,8
5900000,Action,1
5900000,Adventure,1
5900000,Fantasy,1
2849142,Drama,9
1686429,Action,8
1686429,Crime,8
1686429,Sci-Fi,8
1984743,Drama,5
1984743,Romance,5
1666262,Drama,10
1666262,History,10
1666262,Romance,10
1666262,War,10
2319187,Crime,3
2319187,Crime,3
2319187,Drama,3
2319187,Drama,3
2319187,Mystery,3
2319187,Mystery,3
2319187,Thriller,3
2319187,Thriller,3
13922211,Comedy,5
23091,Drama,9
23091,Romance,9
23091,War,9
336467,Drama,5
336467,Fantasy,5
2964,Comedy,8
2964,Horror,8
2964,Romance,8
2428883,Drama,5
2428883,Western,5
13571817,Comedy,6
13571817,Drama,6
13571817,Romance,6
13571817,Sport,6
1554566,Drama,5
1554566,War,5
508867,Drama,1
508867,Sport,1
1181197,Drama,9
1181197,Mystery,9
1181197,Thriller,9
81525,Action,10
81525,Comedy,10
81525,Crime,10
81525,Drama,10
81525,Thriller,10
7774730,Comedy,3
7774730,Horror,3
7774730,Sci-Fi,3
234760500,Action,12
234760500,Comedy,12
234760500,Crime,12
285761243,Comedy,11
285761243,Family,11
167780960,Comedy,11
167780960,Drama,11
167780960,Family,11
177200000,Comedy,12
177200000,Drama,12
177200000,Romance,12
176781728,Action,5
176781728,Drama,5
176781728,Romance,5
128067808,Action,5
128067808,Drama,5
128067808,Romance,5
130058047,Drama,9
138795342,Biography,9
138795342,Drama,9
138795342,History,9
138795342,Romance,9
111936400,Comedy,12
111936400,Crime,12
317040,Drama,1
317040,Romance,1
94175854,Drama,NA
91121452,Biography,8
91121452,Drama,8
91121452,Thriller,8
91121452,War,8
69800000,Comedy,10
69800000,War,10
79900000,Biography,3
79900000,Drama,3
79900000,Music,3
79900000,Musical,3
64001297,Comedy,3
64001297,Family,3
71588220,Fantasy,1
71588220,Horror,1
47000000,Horror,10
47000000,Horror,10
47000000,Horror,10
47000000,Thriller,10
47000000,Thriller,10
47000000,Thriller,10
61400000,Adventure,7
61400000,Comedy,7
101978840,Comedy,10
56437947,Biography,9
56437947,Drama,9
73326666,Comedy,3
73326666,Fantasy,3
55184721,Comedy,10
55184721,Drama,10
50003300,Drama,12
50003300,Family,12
50003300,Romance,12
54322273,Drama,1
54322273,Fantasy,1
54322273,Horror,1
54322273,Thriller,1
47860214,Horror,2
47860214,Thriller,2
47811275,Adventure,2
47811275,Adventure,2
47811275,Comedy,2
47811275,Comedy,2
47811275,Family,2
47811275,Family,2
43022524,Comedy,12
43022524,Drama,12
42672630,Adventure,4
42672630,Comedy,4
42672630,Family,4
42672630,Music,4
42672630,Romance,4
42919096,Action,2
42919096,Action,2
42919096,Drama,2
42919096,Drama,2
42919096,Thriller,2
42919096,Thriller,2
42592530,Comedy,11
42592530,Fantasy,11
42592530,Horror,11
40064955,Horror,11
40064955,Mystery,11
40064955,Sci-Fi,11
39100956,Biography,6
39100956,Drama,6
39100956,Music,6
44886089,Crime,8
44886089,Drama,8
44886089,Thriller,8
37882551,Comedy,12
40983001,Crime,9
40983001,Drama,9
40983001,Thriller,9
20991497,Comedy,5
20991497,Comedy,5
20991497,Drama,5
20991497,Drama,5
20991497,Romance,5
20991497,Romance,5
35007180,Action,3
35007180,Crime,3
35007180,Drama,3
35007180,Thriller,3
35887263,Biography,9
35887263,Drama,9
35887263,Romance,9
34308901,Comedy,4
34308901,Crime,4
33771174,Comedy,4
33771174,Drama,4
33771174,Romance,4
6000000,Adventure,12
6000000,Biography,12
6000000,Drama,12
6000000,History,12
6000000,War,12
33386128,Horror,8
33386128,Horror,8
37877959,Adventure,8
37877959,Biography,8
37877959,Drama,8
32721635,Crime,3
32721635,Crime,3
32721635,Horror,3
32721635,Horror,3
32721635,Thriller,3
32721635,Thriller,3
31585300,Comedy,1
31585300,Romance,1
30259652,Comedy,7
30259652,Horror,7
30259652,Thriller,7
163192114,Action,3
163192114,Action,3
163192114,Adventure,3
163192114,Adventure,3
163192114,Fantasy,3
163192114,Fantasy,3
30857814,Adventure,9
30857814,Family,9
30857814,Fantasy,9
30857814,Romance,9
30226144,Biography,12
30226144,Drama,12
35054909,Crime,5
35054909,Drama,5
29302097,Comedy,2
29302097,Family,2
29302097,Music,2
29302097,Romance,2
29106737,Comedy,4
29106737,Drama,4
29106737,Romance,4
28637507,Drama,4
28637507,Horror,4
28637507,Sci-Fi,4
30127963,Drama,8
30127963,Family,8
30127963,Sport,8
32645546,Comedy,1
32645546,Drama,1
32645546,Family,1
27441122,Drama,1
27441122,Romance,1
27441122,Sport,1
28014536,Action,4
28014536,Comedy,4
28014536,Crime,4
28014536,Romance,4
28014536,Thriller,4
33860010,Comedy,9
33860010,Romance,9
26421314,Adventure,10
26421314,Fantasy,10
26421314,Horror,10
26421314,Mystery,10
26421314,Thriller,10
24881000,Drama,4
24881000,Fantasy,4
24881000,Horror,4
24881000,Thriller,4
23089926,Drama,5
23089926,Romance,5
23089926,Thriller,5
26161406,Adventure,7
26161406,Comedy,7
26161406,Family,7
26161406,Fantasy,7
22954968,Drama,10
22954968,Romance,10
26384919,Drama,9
22189039,Action,1
22189039,Crime,1
22189039,Drama,1
22189039,Romance,1
22189039,Thriller,1
20998709,Adventure,10
20998709,Drama,10
20998709,Family,10
20801344,Horror,3
21468807,Horror,9
21468807,Mystery,9
21468807,Thriller,9
19158074,Drama,9
19158074,Family,9
19158074,Fantasy,9
19158074,Romance,9
18843314,Action,10
18843314,Drama,10
18843314,Thriller,10
20566327,Action,3
20566327,Comedy,3
20218921,Drama,11
20218921,Music,11
17411331,Horror,7
17411331,Mystery,7
17411331,Sci-Fi,7
17411331,Thriller,7
21383298,Crime,9
21383298,Drama,9
21383298,Thriller,9
24984868,Action,8
24984868,Crime,8
24984868,Thriller,8
16459004,Drama,8
16459004,Mystery,8
16459004,Thriller,8
15700000,Drama,9
15700000,History,9
15700000,Thriller,9
15700000,War,9
15100000,Action,5
15100000,Horror,5
15100000,Sci-Fi,5
15100000,Thriller,5
14938570,Crime,5
14938570,Thriller,5
17237244,Crime,NA
17237244,Drama,NA
17237244,Thriller,NA
14249005,Comedy,4
12701880,Adventure,1
12701880,Animation,1
12701880,Comedy,1
12701880,Family,1
10353690,Documentary,5
10353690,Music,5
12801190,Action,9
12801190,Adventure,9
12801190,Fantasy,9
12801190,Sci-Fi,9
12549485,Crime,8
12549485,Drama,8
12549485,Musical,8
12549485,Romance,8
13766014,Drama,8
13766014,Romance,8
13034417,Drama,9
13034417,Sport,9
11632420,Crime,9
11632420,Drama,9
11632420,Thriller,9
12212417,Crime,1
12212417,Thriller,1
11614236,Comedy,8
13337299,Biography,5
13337299,Drama,5
13337299,Music,5
13337299,Musical,5
10763469,Comedy,3
10763469,Drama,3
10763469,Romance,3
11144518,Adventure,4
11144518,Family,4
15608545,Action,10
10443316,Comedy,9
10443316,Drama,9
10443316,Romance,9
10494147,Drama,3
10494147,Romance,3
9929000,Drama,2
9929000,Sci-Fi,2
10411980,Family,10
10411980,Music,10
10411980,Romance,10
17439163,Comedy,1
17439163,Crime,1
9396487,Drama,12
9396487,Music,12
9059588,Crime,12
9059588,Drama,12
9059588,Romance,12
9059588,Thriller,12
9172810,Biography,5
9172810,Drama,5
9172810,History,5
9172810,Thriller,5
9172810,War,5
8735529,Comedy,NA
8735529,Drama,NA
8735529,Romance,NA
8586376,Comedy,10
8378141,Comedy,6
8378141,Drama,6
8378141,Romance,6
8080116,Adventure,4
8080116,Comedy,4
8080116,Family,4
7757130,Comedy,1
7757130,Crime,1
7757130,Drama,1
9123834,Comedy,5
9123834,Romance,5
6409206,Comedy,6
6409206,Music,6
6373693,Comedy,8
6373693,Romance,8
7556708,Drama,12
5306447,Comedy,4
5306447,Romance,4
5217498,Drama,7
5217498,Mystery,7
5217498,Thriller,7
5023275,Adventure,5
5023275,Crime,5
5023275,Drama,5
5023275,Mystery,5
5023275,Western,5
4956401,Drama,9
4956401,War,9
4235837,Comedy,5
4235837,Crime,5
4235837,Mystery,5
4002955,Comedy,4
4002955,Fantasy,4
4002955,Horror,4
4002955,Thriller,4
7219578,Drama,5
7219578,Mystery,5
7219578,Thriller,5
3525161,Drama,1
3525161,Fantasy,1
3525161,Horror,1
3525161,Romance,1
3247816,Comedy,5
